,CIK Number,Data Year - Fiscal,SIC_2,BigR,SmallR,RES_periodic,RES_annual,Industry Specialization (sale)_national,Industry Specialization (sale)_city,Office Size_sales,Big4,New Client,Tenure,Same MSA,INTEGRATED AUDIT,Historical is accelerated filer,Busy,WorkloadCompression,HI_pre_sq,Auditor resigned_revised,Log_AuditFee,Log_TaxFee,Log_AuditRelatedFee,Log_OtherFee,NonAuditFeeRatio,Influence,AbnormalLAF,Log Audit Report Lag,Due_to_Auditor,Going concern,SOX404auditorWeak,Disc. Accruals,Abs (Disc. Accruals),Abs(Accruals),Abs(Accruals/CFO),DD Residual,Small Profit,Prior ROA meet,Current Assets - Total,Accounts Payable - Trade,Assets - Total,Common/Ordinary Equity - Total,Cash and Short-Term Investments,Cost of Goods Sold,Common Shares Issued,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Issuance,Long-Term Debt - Total,Depreciation and Amortization,Income Before Extraordinary Items,Inventories - Total,Investment and Advances - Other,Short-Term Investments - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),Operating Activities - Net Cash Flow,Operating Income Before Depreciation,"Property, Plant and Equipment - Total (Gross)","Property, Plant and Equipment - Total (Net)",Preferred/Preference Stock (Capital) - Total,Retained Earnings,Receivables - Total,Sales/Turnover (Net),Sale of Common and Preferred Stock,Income Taxes Payable,Income Taxes - Total,Working Capital (Balance Sheet),Interest and Related Expense - Total,Price Close - Annual - Calendar
81400,1429592,2013,73,0,1,1,1,0.0003547997308050522,0.005059697198807068,0.6100511306758228,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3714285714285714,0.20116514672116773,0.0,0.5534958040773162,0.44988154494794524,0.0,0.0,0.09090909090909091,0.15275562107453977,0.8135109773171887,0.5783851572500348,0.0,1.0,0.0,0.49601894940541436,0.020467806458707518,0.10653248907957329,0.023358444124735964,0.0022997227784718076,0.0,0.0,4.909761732681675e-06,6.845594169312269e-07,3.1418961021180593e-07,0.28642077033896224,2.3473475062886486e-06,3.8725437997903184e-05,0.0004080537152566056,0.0004080537152566056,2.3207988173011013e-06,5.6926304832230045e-05,0.0,0.003925793567374395,0.48643072362941553,7.192289865264436e-07,0.0,0.0,1.3976233459638543e-05,4.129448388928975e-07,0.22741854054731317,0.2664153383007682,0.16987611319799095,5.490475491942413e-07,8.707078062912597e-07,0.0017972015005206178,0.2496725079959843,9.551622940132815e-09,0.012332968359193227,0.00417332891811344,0.09564414126341221,0.554213191774971,0.2598871136319759,0.0010831646371265867,4.3149717514124296e-06
81410,1430174,2013,67,0,0,0,0,7.160203392346295e-05,0.002950702468738275,0.7421839464132186,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,1.0,0.756979762343609,0.1551775019471283,0.0,0.5191945769968168,0.0,0.0,0.0,0.0,0.005167591708946989,0.8041786489948424,0.5948987517697636,0.0,1.0,0.0,0.5545226312896998,0.09506383213249539,0.020916634690898935,0.003682183867385848,0.08200356696262044,0.0,0.0,1.4794119986831938e-06,6.437370663802822e-07,1.892743741220097e-07,0.28642074782879173,4.933915140606714e-07,3.868273004312193e-05,0.0002974192020199458,0.0002974192020199458,1.03031904789435e-06,5.6926304832230045e-05,1.1582929019810966e-08,0.003925723495200056,0.4864406986428886,3.0367446097783177e-07,0.0,0.0,9.522486956176721e-06,2.9278345922924386e-07,0.22743354633294272,0.2664220281898083,0.16989694213480774,1.0834258890588655e-06,1.5712318140801368e-06,0.0017972015005206178,0.2496767159177001,5.96976433758301e-08,0.012333128554082856,0.004147086577316559,0.09564414126341221,0.554213191774971,0.2598862282225906,0.0010828095914559028,2.6836158192090393e-05
81411,1430174,2014,67,0,0,0,0,0.000237742190523013,0.009614705534783908,0.7404320030448931,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,0.7082962455923706,0.14739877557461634,0.0,0.5453415420849178,0.0,0.0,0.0,0.0,0.008836821436644807,0.8248342912720488,0.5827156394785591,0.0,1.0,0.0,0.4914516374134759,0.029487278677286618,0.16257250580046403,0.04678754969777019,0.0019870134457728307,0.0,0.0,1.6680222933360311e-06,4.647467601184476e-07,2.7498904431945766e-07,0.2864182573853823,5.38245288066187e-07,4.539321743812666e-05,0.006359163660444354,0.006359163660444354,3.6773511509014774e-06,5.6926304832230045e-05,5.93996359990306e-09,0.00392842127391213,0.48643237469991674,3.0367446097783177e-07,0.0,0.0,2.5244509691114327e-05,7.517413142372478e-07,0.22742102431438446,0.2664242658423493,0.16988644325328156,1.6031350195938724e-06,2.6042078933620402e-06,0.0017972015005206178,0.2496705785099292,0.0,0.012332916247602623,0.0040832484731389476,0.09564414126341221,0.554213191774971,0.25987588957014374,0.0010874106935147663,7.055084745762712e-07
81422,1430306,2013,28,0,0,0,0,0.003634038079941388,0.009097918175342034,0.7762387934548534,0.0,0.0,0.10526315789473684,1.0,0.0,0.0,1.0,0.6887736028921161,0.11153547187640084,0.0,0.6177855951763747,0.0,0.6589155166550191,0.0,0.5303463894383659,0.03301484493650667,0.8311249200502474,0.5783851572500348,0.0,0.0,0.0,0.5189705834019159,0.024856080000947738,0.02381008818617578,0.011582271682898758,0.027523602571063545,0.0,0.0,5.08776269826029e-05,2.4022383208825166e-06,2.5556428629518965e-06,0.28643478189691157,6.137491409754714e-05,3.861599886377622e-05,6.386718288370008e-05,6.386718288370008e-05,5.781349366942245e-07,5.6926304832230045e-05,0.0,0.003924637376497793,0.48639515947283324,0.0,0.0,0.0,2.193147777094451e-05,6.518022155413799e-07,0.227365040057193,0.2663438948995363,0.1697983476132191,1.9489092395062762e-07,1.7809932401412128e-07,0.0017972015005206178,0.24963569474560268,0.0,0.012332883436601135,0.004813751584126123,0.09564414126341221,0.554213191774971,0.2599336941543009,0.0010826284457055538,7.281073446327683e-05
81429,1430523,2013,51,0,0,0,0,0.0003389659072158113,0.007735946364105209,0.5986058095207598,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1662049861495845,0.05329311354444965,0.0,0.5453415420849178,0.0,0.5471342546981579,0.0,0.375,0.2201630923411315,0.791296325598432,0.6024259655989963,0.0,1.0,0.0,0.5089668493592783,0.00510082758138857,0.024561136239213733,0.03054677596062882,0.10010452093827825,0.0,0.0,8.169183387151021e-06,2.151023855953626e-06,1.6663165919613095e-06,0.2864293201109956,9.815500878206991e-06,3.8776153694205925e-05,0.0005368609270854735,0.0005368609270854735,6.214950569462912e-07,5.6926304832230045e-05,0.0,0.00397239156331021,0.4864300426240753,0.0,0.0,0.0,1.744797349574464e-05,5.155216264106506e-07,0.22741751608552413,0.2664170799787769,0.16988851137466762,1.236404786353444e-07,2.2163471432868429e-07,0.00179787188520732,0.24966619331434947,1.9103245880265632e-07,0.012335095284113355,0.004276256657064393,0.09564414126341221,0.554213191774971,0.2598884650463009,0.0010858311025717235,9.180790960451978e-06
81430,1430523,2014,51,0,1,1,0,0.00029436940216106,0.006370779358674878,0.5922555249962418,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.1889763779527559,0.07477620701815396,0.0,0.5453415420849178,0.0,0.536953969806693,0.0,0.3333333333333333,0.24621831758133123,0.7944086054088201,0.6012014955535546,0.0,1.0,0.0,0.49808399022557737,0.016389788941934696,0.05025604287148943,0.041549117658852296,0.04596150707676077,0.0,0.0,8.428522542298673e-07,8.823908080627283e-07,1.1760169767704466e-06,0.28642450293450766,2.0931761202573936e-07,4.8577629316504005e-05,0.0009303107990155697,0.0009303107990155697,1.238860578630481e-07,5.769887611209603e-05,8.90994539985459e-10,0.003986686286875481,0.48642592229680076,0.0,6.477644708604884e-07,0.0,2.4411292082448865e-05,7.221405841249819e-07,0.22741131772318895,0.2664155343837228,0.1698851876081543,1.362140866321591e-07,1.8205708676999066e-07,0.0017976793279036929,0.24965719526622804,2.841607824689512e-07,0.01233498913087324,0.004158390204187322,0.09564414126341221,0.554213191774971,0.25987551676619197,0.0010826574290256096,8.474576271186441e-07
81449,1430602,2013,48,0,0,0,0,0.1353413700923897,1.0,0.8795360443934751,1.0,0.0,0.2631578947368421,0.0,1.0,1.0,1.0,0.3968083823345044,0.5416407136698834,0.0,0.7552001712249393,0.6399289979747119,0.6983499159330246,0.0,0.1933842239185751,0.032573037124502116,0.802050377327678,0.5352127234393281,0.0,0.0,0.0,0.5014514733647605,0.00973972416116085,0.007367701354135302,0.01767967044386084,0.0067505132801983945,0.0,0.0,0.010970700504705234,5.7396224874628275e-05,0.0012984301050984724,0.2907168118231601,0.005131114758021963,0.0019052045320389697,0.001600609691848287,0.001600609691848287,0.0,5.6926304832230045e-05,0.00041119041622512937,0.008043584892439212,0.48892298270540396,0.0,7.506156234856651e-05,0.0,0.0027644870752078087,0.0005529050039301564,0.23116773903494225,0.27655994371265774,0.18154581521968513,0.0010333661644208805,0.0009749948549084174,0.0017972015005206178,0.2508985825555054,0.0014795917636355389,0.017217493899566293,0.006223269038768453,0.09564414126341221,0.5579672097138324,0.2704267340376665,0.0014355728256854588,0.0006102401129943503
81450,1430602,2014,48,0,0,0,0,0.1817726568408288,1.0,0.8829461411570558,1.0,0.0,0.3157894736842105,0.0,1.0,1.0,1.0,0.4339390147756615,0.3810307096381378,0.0,0.7610400297287484,0.6460868632586821,0.7216763383209283,0.0,0.2314372557533652,0.03305312937077442,0.7992105697277148,0.5267388256474432,0.0,0.0,0.0,0.5130449153446277,0.013154142731593509,0.004373469508671287,0.012450527358299731,0.027883232539762267,0.0,0.0,0.012602480151109383,6.751074726882773e-05,0.0013654762371435307,0.28925046657444314,0.006564888070995271,0.0021073466205129986,0.0014462293330848419,0.0014462293330848419,0.001827306964874173,0.009730779239789862,0.0004438373471647366,0.008429051923481186,0.4891199598255842,0.0,0.0001569073449568322,0.0,0.011486043605054853,0.0008460515849872131,0.23146405907975326,0.2754108975985605,0.18200326045667498,0.00105785536159601,0.0008954279924644197,0.0017972015005206178,0.24972681724370865,0.001503843334280536,0.017477370541781046,0.006055407689951972,0.09564414126341221,0.5578869119531392,0.2664164020424331,0.0014643894916509708,0.0005315677966101695
81473,1431372,2013,13,0,0,0,0,0.04293275608564785,0.191633576426063,0.8026284940546996,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9266833802262588,0.11209910883777877,0.0,0.7046005958268927,0.0,0.0,0.0,0.0,0.04760650240811774,0.8321782233429845,0.5542442218148624,0.0,0.0,0.0,0.5380426182347415,0.06251930262074401,0.00022263005530238328,0.0012506957393001428,0.010848801977151466,0.0,0.0,0.00032403248621357475,7.393555720938412e-05,0.00017251613220303086,0.2867805606260283,0.00024211319645277217,8.696407292333096e-05,1.0947408790486816e-08,1.0947408790486816e-08,0.0,0.002750996210334564,9.295864834940292e-05,0.005077324644383715,0.4866997060408603,0.0,0.0,0.0,0.0005360267423175352,0.00012138380189432949,0.22782318084330155,0.26701634409098246,0.17052540834845734,0.0021682684046187054,0.002048189719315465,0.0017976365373917756,0.24935582596558273,5.169815916346886e-05,0.01250225575635245,0.0065821467429868965,0.09564414126341221,0.5540174263225334,0.25989718599588585,0.0011923737870969651,0.00016942090395480225
81474,1431372,2014,13,0,0,0,0,0.05399520872856889,0.2060531833164924,0.8070112640216589,0.0,0.0,0.05263157894736842,0.0,1.0,1.0,1.0,0.9079039534556552,0.10316146758837452,0.0,0.6775202270787636,0.0,0.0,0.0,0.0,0.026837989884237117,0.7966515030281169,0.5524623918741902,0.0,0.0,0.0,0.5115821144298531,0.01026542126141408,0.0015146954569535038,0.00866360633572144,0.0010382291279837099,0.0,0.0,0.00037498084205667245,0.00011921696451281665,0.00022695196877528656,0.2871381469627641,8.235152907412659e-05,0.00011798606357756524,0.0008608275954223498,0.0008608275954223498,0.0,0.0008945562187921864,0.0001070093352467936,0.005559736528624484,0.48669811866150603,0.0,0.0,0.0,0.0005458368877338465,0.0001247064105802974,0.22782079288920337,0.26718407575722625,0.17123687376018232,0.0026313439091347262,0.0027399591558883592,0.001797643669143762,0.2492782266642284,7.364540077415905e-05,0.012663730275039184,0.009231278679218505,0.09564414126341221,0.554213191774971,0.2599481469646435,0.0013139008480910724,1.7019774011299435e-05
81502,1431959,2013,13,0,0,0,0,0.0003386905262727352,0.0006329787483493834,0.599509915330003,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1551775019471283,0.0,0.5929801969609828,0.4466053820918304,0.0,0.4932121039949705,0.1282117891554884,0.26909823380588976,0.8308533359812946,0.5827156394785591,0.0,0.0,0.0,0.4675872484132289,0.07661438406903771,0.04280744538043603,0.150201683484862,0.052753451597226,0.0,0.0,1.3273449486193434e-05,3.0962182802485766e-06,4.8980229457879575e-06,0.2864402764248938,1.3605644781673059e-05,3.977178289004394e-05,0.00017671307269603818,0.00017671307269603818,1.5568347938123044e-06,0.0001513101182440675,1.4264822585167198e-06,0.003946920327937776,0.48639743765616583,0.0,0.0,0.0,2.697046045192136e-05,2.211555538882757e-06,0.22736846721353762,0.2664160303582551,0.16985165449710884,2.9870701397766087e-05,5.164880396409518e-05,0.0017972015005206178,0.2496616905582074,1.0267994660642775e-06,0.012335384792950035,0.004135683359019622,0.09564414126341221,0.554213191774971,0.2598878392682391,0.0011167707967313248,3.086087570621469e-05
81503,1431959,2014,13,0,0,0,0,0.0005506166984947951,0.0009015338206707317,0.6313076325383249,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,1.0,0.14739877557461634,0.0,0.6202618489484693,0.5255987553728039,0.0,0.540200986893902,0.2031717187338901,0.22449880557791826,0.8293982689738987,0.6024259655989963,0.0,1.0,0.0,0.4897082244105316,0.03293014948911662,0.03926389463854204,0.7764058420142134,0.08211107864522801,0.0,0.0,6.9608986870312815e-06,1.261724650105353e-05,1.0575376544838719e-05,0.2864605785523095,1.4054182521728215e-06,4.196056557258327e-05,0.00025436304324696115,0.00025436304324696115,1.703020342090701e-05,0.00010071889790673844,1.1710638237208882e-06,0.004019935533599608,0.4863710254274656,0.0,0.0,0.0,0.00012947606483226538,4.991679557149631e-06,0.22732873431062564,0.26644607718747837,0.16985113746676234,8.064502609023659e-05,0.00013675257650355406,0.0017972015005206178,0.24964076104602775,2.2661225425465103e-06,0.01234357982308694,0.004649724505217346,0.09564414126341221,0.554213191774971,0.25981191374914286,0.0011344506219653828,5.861581920903955e-06
81517,1432196,2013,10,0,0,0,0,0.00146613696043309,0.6128285441917473,0.6101597082515322,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,1.0,0.8903508771929824,0.11153547187640084,0.0,0.5882384706715426,0.0,0.40841023153546613,0.0,0.02173913043478261,0.24925782362058382,0.8069356722164555,0.5723756726673125,0.0,1.0,0.0,0.5336444761529716,0.053833905084971344,0.017804318701501905,0.03947187598833015,0.09132827693683646,0.0,0.0,6.2441795673505e-05,1.962613007256958e-06,9.905163884694168e-06,0.2864893445038349,7.477124126719446e-05,3.861599886377622e-05,0.0030205761912447506,0.003019185870328359,4.748965551416844e-08,5.6926304832230045e-05,1.0691934479825506e-08,0.003957991731483428,0.48637938856498947,0.0,0.0,3.2130005140800823e-06,6.427678695419287e-06,2.004643504632661e-07,0.22734131529101348,0.2663585895868417,0.16975772380027856,5.337496594647834e-05,9.196653315813637e-05,0.0017972015005206178,0.24949894941910153,4.059439749556447e-08,0.012332883436601135,0.004592509230880314,0.09564414126341221,0.554213191774971,0.25995716083161907,0.0010828023456258887,2.415254237288136e-06
81518,1432196,2014,10,0,0,0,0,0.002143656163994982,0.3597344083471662,0.6155894145460226,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,1.0,1.0,0.11591821110772578,0.0,0.5944080739245126,0.0,0.4631568551247819,0.0,0.05009392611145898,0.3059709594230718,0.8023701113521452,0.5372471059972791,0.0,0.0,0.0,0.5358479064629044,0.05818521248439846,0.007279402358467813,0.010968111631377103,0.03444826231406895,0.0,0.0,0.0001072603169403855,2.2452292803019597e-06,1.2113267402272111e-05,0.28650300817733104,0.00013012079839000068,3.861599886377622e-05,0.0038907747685917576,0.0038907747685917576,4.955442314521924e-08,5.6926304832230045e-05,5.048969059917601e-09,0.003960163968887955,0.48636782617216207,0.0,0.0,3.2130005140800823e-06,7.330331104806872e-06,4.557340131145888e-07,0.22732392155128575,0.266291806039355,0.16975026379099312,5.5403508036631106e-05,9.176072949483116e-05,0.0017972015005206178,0.24946506398653467,0.0,0.012332883436601135,0.005119845832472283,0.09564414126341221,0.554213191774971,0.26000717647607063,0.0010826574290256096,2.0480225988700563e-06
81524,1432290,2013,21,0,0,0,0,0.0008487397275969844,1.0,0.5238340990564694,0.0,0.0,0.05263157894736842,1.0,0.0,0.0,1.0,0.321608040201005,0.19999101014016013,0.0,0.5002865348341248,0.0,0.0,0.0,0.0,0.32159029877621925,0.7585187590147134,0.6024259655989963,0.0,1.0,0.0,0.6563291090111514,0.29611002715941,0.08136762052075278,0.018041396752835014,0.36917404421313954,0.0,0.0,5.127842385874018e-07,1.2246705165283416e-07,3.1594485943086626e-08,0.2864208051274076,7.027091260864107e-07,3.944880398201069e-05,0.0003700990489799878,0.0003700990489799878,6.504018037810025e-07,5.6926304832230045e-05,0.0,0.0039240767991030765,0.4864468619861839,0.0,0.0,0.0,4.22560358680342e-06,1.2485060423589378e-07,0.22744284756155983,0.2664395141756442,0.169909815135272,8.382405331209791e-09,1.1873288267608086e-08,0.0017972015005206178,0.2496845868772556,0.0,0.01233289308689569,0.00408947293727483,0.09564414126341221,0.554213191774971,0.25988869139155735,0.0010827950997958748,6.179378531073446e-06
81528,1432754,2013,48,0,0,0,0,0.0006357678612491352,0.1310005731012343,0.7421839464132186,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,0.756979762343609,0.1551775019471283,0.0,0.6377124046627707,0.0,0.6170743909276852,0.0,0.2680643156882273,0.06665981641990705,0.812102309125741,0.5827156394785591,0.0,0.0,0.0,0.5135330673644098,0.014118139408115685,0.003683018665575592,0.023486072941751604,0.0040427112600175796,0.0,0.0,1.9208779696049915e-05,5.941222095568263e-06,2.259444557235459e-05,0.28640807255641865,1.896567077533217e-05,4.430149534403082e-05,0.00024068972966764316,0.00024068972966764316,3.0971514465762024e-07,0.0001798952555991087,7.475444190478001e-06,0.0040114568005045195,0.4864044828768801,0.0,0.0,0.0,7.960203939928978e-05,1.0480709995492484e-05,0.22737906560240564,0.26637587948972297,0.16985751065715612,0.00012723443492110062,0.000226732312758244,0.0020650344463620934,0.24964860214893242,7.354749663902267e-07,0.012339656013320493,0.0061158596856396635,0.09564414126341221,0.554213191774971,0.25985921990773103,0.0010944463944583195,1.3912429378531074e-05
81533,1432963,2013,13,0,0,0,0,0.0001962551727546239,0.001731185402506777,0.5787744596200672,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,1.0,0.11209910883777877,1.0,0.5641149191757721,0.0,0.0,0.0,0.0,0.3312996959729657,0.7965215372945336,0.5827156394785591,0.0,0.0,0.0,0.49729885408389135,0.017940266253368288,0.0048193640177899575,0.07374378769925162,0.022537876794757203,0.0,0.0,3.706192289928256e-05,6.625781512499489e-06,3.0298526936347057e-06,0.2864305356602028,1.4076609408730973e-05,4.607654471462674e-05,0.0018521483036273026,0.001849126818801128,7.515754177024918e-07,5.6926304832230045e-05,2.078987259966071e-07,0.0039585873449653145,0.4864472735289795,3.690443844199019e-05,0.0,0.0,4.57872914476164e-05,1.7350130917288526e-06,0.22744343717985568,0.26644583496735796,0.16992019794876123,1.8770301137911524e-05,1.4445834058923172e-05,0.0017972015005206178,0.249685956551109,2.6362479314766574e-06,0.012343384887136908,0.0040832484731389476,0.09565479997157679,0.5542115687351272,0.2599020790477522,0.001083787778507787,3.5310734463276836e-06
81534,1432963,2014,13,0,0,0,0,0.00475009596217553,0.007777410625284917,0.7404320030448931,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.7082962455923706,0.14739877557461634,0.0,0.5648199468506848,0.0,0.0,0.0,0.0,0.012782321855789857,0.8102515778003451,0.7670146236372877,1.0,1.0,0.0,0.5032878950578494,0.006113180918297868,0.033005805555599066,0.13965100747045744,0.17275256483810864,0.0,0.0,1.557803152398279e-05,8.48790873378489e-06,1.7330160622856036e-06,0.2864154129183822,8.604448980058072e-06,4.6626409632435404e-05,0.0018521483036273026,0.0018519293554514927,8.287977271037919e-06,5.6926304832230045e-05,1.1582929019810966e-08,0.00395448812276645,0.48644083582382047,1.611072929819234e-05,0.0,8.425201348032216e-08,8.766639554030194e-05,2.601640407985984e-06,0.22743375269934624,0.2664497912293248,0.16990460262524798,1.9679792116347787e-05,1.2989377364763246e-05,0.0017972015005206178,0.24967950564850513,7.283112491851271e-07,0.012340520679712707,0.0040832484731389476,0.09564591771477297,0.5542112270425286,0.25984970674974867,0.001083099424656461,5.367231638418079e-06
81548,1433269,2013,73,0,1,1,0,0.2153273004812974,0.1905396907106228,0.9723929307476432,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9460928010613464,0.11153547187640084,0.0,0.783755825701068,0.5077449699908473,0.6539149443167962,0.0,0.04623866918491785,0.005546764977120241,0.9315938336814169,0.6184511639884167,0.0,0.0,0.0,0.5018672335274343,0.008918686044332668,0.02333143562780492,0.03203519261079058,0.12212799848891044,0.0,0.0,0.00038806568124821305,7.542714309489941e-06,2.2920629385563307e-05,0.2864725028035394,0.0004192930794035596,7.320677298941913e-05,0.0012747491217906563,0.0012747491217906563,1.7488581835000289e-06,5.6926304832230045e-05,2.2779760405628235e-07,0.003981676126410203,0.4864791533976777,0.0,0.0,1.7845718855315015e-05,0.0003921379967068066,1.56517523925303e-05,0.22749139525799483,0.2667542734549817,0.17013619001392818,2.6886565099855405e-05,3.256447195529311e-05,0.0017972015005206178,0.2496720228254095,7.5935402374055886e-06,0.012457868261512944,0.004086883560194303,0.09564414126341221,0.5542588809567393,0.2600660795004427,0.001083287816236824,2.0409604519774012e-05
81549,1433269,2014,73,0,1,1,0,0.220180117941677,0.1702495048560973,0.9815421190666626,1.0,0.0,0.05263157894736842,1.0,0.0,1.0,1.0,0.9340907968931758,0.11591821110772578,0.0,0.7332473805783385,0.7129757302090448,0.0,0.0,0.2833706945070174,0.002367345564975452,0.8748319880806091,0.5594468291797239,0.0,0.0,0.0,0.5052438190697077,0.002250645948550827,0.013564711012114632,0.026446714142619097,0.0475545440959945,0.0,0.0,0.00047104242275204574,6.898977243109659e-06,2.9377313637876877e-05,0.2864956821400214,0.0005294016189580994,8.531180892273115e-05,0.0012797082979727468,0.0012797082979727468,1.2863502341446493e-06,5.6926304832230045e-05,1.0097938119835203e-08,0.004021582229696587,0.48649221498211753,0.0,0.0,0.0,0.00047689804987402544,1.8800566692789557e-05,0.22751104428770424,0.2667238805970149,0.17011167855484743,4.070496028835474e-05,4.829657890987382e-05,0.0017972015005206178,0.24968660593326292,4.1883866592482395e-06,0.012493182549410954,0.004084194591687602,0.09575442336388829,0.5542873634755019,0.2601029138623155,0.0010829545080561819,2.78954802259887e-05
81552,1433270,2013,13,0,0,0,0,0.2835112749195408,0.470251139725986,0.8605536720540284,1.0,0.0,0.05263157894736842,1.0,0.0,0.0,1.0,0.9214045119534379,0.15523322472573903,0.0,0.7330625805782148,0.5930532809132273,0.0,0.0,0.04311926605504587,0.022347879132336407,0.7939500582763157,0.5267388256474432,0.0,0.0,0.0,0.5245266763394749,0.03582818481502855,0.007426225655298038,0.043560786742196066,0.01805296792295902,0.0,0.0,0.001966056029246054,0.0014671835404282579,0.0019347471475737483,0.29378567862024935,0.00013078612937108248,0.0007815956112045782,0.0028687684735470703,0.0028687684735470703,0.0,0.01065131825057333,0.0006174589192117431,0.012538329479363746,0.4863299838322473,0.0,0.0,0.0,0.006172049516932172,0.0008836026022851763,0.22730573919708727,0.2726095988373434,0.176107668931752,0.012504191202665604,0.022003799452245634,0.0017972015005206178,0.25004732279144753,0.0003106713119392899,0.014867309414885269,0.08268941666811905,0.09564414126341221,0.5564855695893587,0.2579692503311964,0.002072532004722484,0.0004480225988700565
81553,1433270,2014,13,0,0,0,0,0.3004063894549335,0.59097385141417,0.87438463688558,1.0,0.0,0.10526315789473684,1.0,1.0,1.0,1.0,0.8582438603088831,0.16875268462159687,0.0,0.7678190981147576,0.6036872969888851,0.0,0.6904642597447289,0.1394354148845167,0.038833732349753805,0.8032916076423937,0.5222838799517394,0.0,0.0,0.0,0.5111189262874744,0.009350722946620883,0.002480952585488435,0.013642895906213,0.002761959364477917,0.0,0.0,0.007380326723837238,0.0022418253243021735,0.003385728010091513,0.2953923584110275,0.001838907551049127,0.0018593281808623801,0.002869009316540461,0.002869009316540461,0.0,0.020749638111347852,0.0012956694101378548,0.021244656996706607,0.48973777374944877,0.0,0.0,0.0,0.01145778364116095,0.0017876686875270729,0.23240974786447624,0.2779547509746476,0.1884216751783227,0.02144239191936126,0.03701478620165592,0.0017972015005206178,0.25130426352972784,0.0007349042569195539,0.017506661115817237,0.0040832484731389476,0.09564414126341221,0.5596518640551589,0.26053707069294935,0.002242330785269581,0.00028658192090395476
81568,1433660,2013,35,0,0,0,0,0.08741391970237962,0.03159329150003903,0.8951220409428794,1.0,0.0,0.2631578947368421,1.0,1.0,1.0,1.0,0.7976181439857326,0.17853722882623224,0.0,0.764060366139617,0.4572407765750263,0.4470972304326995,0.0,0.003721424774056353,0.022021958642569724,0.8374515726163221,0.5412222080220503,0.0,0.0,0.0,0.5061002796106212,0.0005593180802744491,0.004116583351136861,0.019219662933792746,0.012554188169282797,0.0,0.0,0.002337594733425312,0.0002766499295029408,0.00018172680248005013,0.28673741681468806,0.00021984329765903368,0.0018438278625239582,0.00031724495933951744,0.00031724495933951744,1.3008036075620049e-05,0.00012035847307385783,2.7947528737543896e-05,0.004799943942260528,0.4866150605065896,0.0018795850847891059,6.0326156828228685e-05,0.0,0.0027535858114944357,0.00013680812689510614,0.22768921219625443,0.26715725852960853,0.17078145443801965,0.000785012259267797,0.0005251951177038643,0.0017972015005206178,0.24984679806081053,0.0004451056290101892,0.0141359444714331,0.0040832484731389476,0.09564414126341221,0.5543815974128989,0.26068316324153035,0.0011376967538116363,0.00020713276836158191
81569,1433660,2014,35,0,0,0,0,0.09265868902047791,0.03258828766320541,0.9026230471000334,1.0,0.0,0.3157894736842105,1.0,1.0,1.0,1.0,0.7923389968382283,0.1669297124878083,0.0,0.7631205369288824,0.44138628757316783,0.4470972304326995,0.0,0.003248511099079589,0.018645873527527133,0.8337730484626062,0.5331457893825043,0.0,0.0,0.0,0.5058060721936857,0.0011403153119574996,0.0059441040751875805,0.025219097060962915,0.034428589914886704,0.0,0.0,0.0022863163095665716,0.0002810461826391964,0.0002041354841767208,0.28666538426907434,0.0002489982507626188,0.0019022843756308016,0.0003189965447459953,0.00031848201653284246,8.672024050413366e-06,0.0007237773042954963,5.161828368315759e-05,0.004810454768411464,0.4865993826858067,0.0017868844598590311,5.4392436484468486e-05,0.0,0.0028408752752593883,0.00016957408359363416,0.2276722606702486,0.26733834690534963,0.17095239100156165,0.0007969571868647709,0.0005841657827663178,0.0017972015005206178,0.24977756795187106,0.0004207489905128505,0.014232447416992507,0.0040832484731389476,0.09564414126341221,0.5543828177436085,0.26056666200661727,0.0011376967538116363,0.00023206214689265538
